teghhwaaghigh-	to laugh hard with delight		тыҳӱāӷиӷ-	
teghig-	having fun; enjoying oneself	emotional root: teghigyugtuq ‘he's having fun’; teghignaghtuq ‘it’s fun’; teghikaa or teghiyukaa ‘he considers it fun’; teghignatun ‘enjoyably’; Tagi naghaalgusighyaghtughqung. Whani teghignapigtuq! ‘Come play with us. It’s really fun here!’ (SULUWET 19)	тыӷиг-	
teghightugh-	to stalk; to pursue		тыӷиҳтуӷ-	
Teghiglugsiq	February; March	also given in one source as April	Тыӷиглюхсиқ	
teghigluk	young bearded seal (Erignathus barbatus)		тыӷиглюк	
teghigniigh-	to hunt		тыӷигнӣӷ-	
teghigniqe-	to have fun; to enjoy something	teghigniquq ‘he’s having fun; enjoying something’ / teghigniqutkaa ‘he's enjoying it’	тыӷигниқы-	
teghigsigh-	to sing a song to attract game (of a shaman)		тыӷихсиӷ-	
teghiigh-	to pursue (of dogs pursuing an animal)		тыӷӣӷ-	
teghik, teghigaq	game animal (sea or land, not birds)	Ugingan meghem teghikusaa tamaghhaan unakaqegkanga. Uksungagu nunivagem teghiga unakaqegkanga. ‘Her husband caught all the animals of the sea. When winter came he caught the game animals of the tundra.’ (UNGAZ. UNGIP. 43)	тыӷик, тыӷигақ	
teghikusaq	animal (including game animal and dog)		тыӷикусяқ	
teghingyug-	to suddenly start to enjoy oneself	yuuk napinghinnaqngwaaghluni aghulaquutaghtaquyatata qenwat teghingyugluni ellngallu aghulaqumalghii ‘a man wasn’t going hunting at first, but when the others all left, he wanted to go too for the fun, so he too went to go hunting’	тыӷиңьюг-	
teghla	owl; snowy owl (Nyctea scandiaca)	Chukotkan; Teghlam tuguluku ellngaasitaq, uugtuq uyghagmun, taagken kuuvaa ellngaasitaq. Maateghhaq meteghlluk tagneghtaa. 'The owl took the container of oily sooty lamp residue, got up on the rock, and then poured it forth. Now the raven became all black.' (AANGHHAQ 28) 	тыӷля	
teghleg-	fastened securely over something	postural root; teghlegtaa 'he fastened it securely over something' / teghlegngaaq 'it is fastened securely over something'	тыӷлыг-	
teghlug-1	to land from the sea onto the beach	teghlugtuq 'it landed' / teghlukan 'if it lands'	тыӷлюг-1	
teghlug-2	to escape under ice (of a struck sea mammal)	unangkaqa teghlugtaa pinaqinaamaluku ‘the seal I hit went under the ice just as I was trying to get it’	тыӷлуг-2	
teghlugte-	to roll one's eyes upwards	teghlugtuq 'he rolled his eyes upwards' / teghlugtekan 'if he rolls his eyes'; cf. tegh-	тыӷлюхты-	
teghqig-	to wipe anal area	teghqigtuq 'he wiped his (own) anal area'; teghqigaa 'he wiped his (another's) anal area' /	тыҳқиг-	
teghqiisghaq	toilet paper; gun wad		тыҳқӣсӷақ	
teghqilkak	wheatear (Oenanthe oenanthe); brant (Branta bernicia)	these two very different appearing birds have the same name	тыҳқилькак	
teghrughaaq	the "v"-shaped part between the flukes in the tail of a whale		тыӷруӷāқ	
teghrughte-	to double or shorten a rope by looping it over something, threading the end through the loop and tightening it; to tie loosely	sayughqusini taaqluku tugumavigkun teghrughutaa ‘when he was done with the motor starter rope, he tied it loosely it over the handle’	тыӷруҳты-	
teghrughutilleq	lark’s head knot		тыӷруӷутильық	
teghruq	nail puller of a hammer	teghrulek repa naagu ‘where is the hammer with a nail puller’; whaken teghrulegmeng iikigu ‘take it off with this claw hammer’	тыӷруқ	
teghsagh-	to awaken (him); to wake (him) up	teghsaghaa ‘he woke him up’ / teghsanqegtuq ‘he is easy to wake up’; = taghsagh-	тыҳсяӷ-	
teghtugh-	to wake up	teghtughtuq ‘he woke up’ / teghtughtaa ‘he woke him up’; = taghtugh-	тыҳтуӷ-	
teghuq	fleshy part of bird’s tail; notch in end of arrow	ghhiitalghiini papekullutii taakut teghut aliighaqut ‘when plucking bird’s tail feathers, the fleshy part appears’; used in the dual, teghuk, for the notch of the arrow	тыӷуқ	
tegleg-	to steal	teglegtuq ‘he stole’; teglegaa ‘he stole it’ / teglegvikaa ‘he stole from her or it’	тыглыг-	
teglengsaak	thief		тыглыңся̄к	
tegtaan	working together	particle; tegtaan angyateng sayugteghaqeftiit ‘it appears that they are all together pulling their boat’	тыхтāн	
tegyuughiite-	to not be hesitant to express one’s thoughts; to be outspoken; to be daring	tegyuughiilnguut sameng piyuneghmeggni legan pimaghmeng ayuqelghiit llangaqa sumeghtaghaghpenateng ‘when those that don’t hesitate to say anything want to say anything, they just do it, kind of like without thinking’	тыгью̄ӷӣты-	
tekagh-	to have an erection	of humans and animals; cf. tegge-	тыкаӷ-	
tekaghreketiigh-	to continuously flow from small opening in the lower part of container	mesiilghutak ukifkalleghqun tekaghreketiighaqeftuk ‘the fuel tank was leaking out liquid through the hole punctured in it’; angyam mellukutaa iiksaqminigu meq tekaghrekitiightuq ‘when the plug on the boat was removed (one could see that) water started to squirt through’	тыкаӷрыкытӣӷ-	
Tekeghaghwaaq	point on Powooiliak Bay  on St. Lawrence Is.	see Map 4 in Appendices	Тыкыӷаӷӱāқ	
Tekeghapak	Tikaghapuk Pt. on St. Lawrence Is.	literally, ‘large (?) point’; see Map 4 in Appendices	Тыкыӷапак	
tekeghaq	projection of land into water; point of land		тыкыӷақ	
Tekeghaq	Tikugha Pt. on St. Lawrence Is.	see Map 4 in Appendices	Тыкыӷақ	
tekeghin	promonitory jutting out from an ice field	see item 79 on list in Oozeva et al. 2004	тыкыӷин	
tekeghmigun	knob on shaft of ivory on small harpoon or spear to which line from harpoon/spear head is attached		тыкыӷмигун	
tekeghregagh-	to poke around with the index finger	qavaanayukan tawavek tekeregaghyaqminigu teghhumaftuq ‘he poked him to see if he might be sleeping, but he was awake’; tekeregaghluku naasiighaa natennayukayek imakek meghutem ‘he put his finger in the can and tasted it to make sure it was not bad’	тыкыӷрыгаӷ-	
tekelek	one who sews a lot; talented sewer		тыкылык	
tekeq	index finger; thimble		тыкық	
tekerqaq	point; protrusion; outer corner		тыкышқақ	
tekeyiighaq	arctic tern (Sterna paradisaea)		тыкыӥӣӷақ	
tekghaghte-	to be swept backwards due to the speed at which something is moving	nasaperaan uyataa tekghaghtuq sukeram angtalanganeng ‘he was going so fast that the string on his hat was swept backwards’	тыкҳаҳты-	
tekiina	the number four (in a counting or finger naming jingle for children)	cf. tekeq; the entire jingle is: aatati, pututati, aanqaghreki, tekiina, kumlu, aasi, taawra, qilughru, milughru, qughru 'one, two, three, four, five, six, seven, eight, nine, ten'	тыкӣна	
tekin	middle pole of the traditional dome-shaped house, the mangteghapik (q.v.)	Chukotkan (R)	тыкин	
tekiqe-	to find (it, garment) to be too small	kameraangluni tekiqsamikek naavghusaghtuumakek angelghiignun ‘he got a pair of boots, and it was too small for him, so he went back and traded it in for a bigger pair’; amiiqaq niightughyaghluku niillghek tekiqaak ‘they tried stretching a walrus hide, but the stretching frame was too small’	тыкиқы-	
tekite-, tekiite-	to land (of something thrown, not of birds or planes); to hit	tekituq ‘it landed’; tekitaa or tekitfikaa ‘it landed on it’ / Tekisami tipelem qaaynganilngughqun sagneghegneng neghumalghii neqekrangllameng. ‘When he (the lazy mouse) landed on the top of the table he ate the bread from the plate.’ (IGHSANI. AFSENG. 6); Iqulunga aqsamkun tekitunga. ‘I fell and landed on my stomach.’ (SLI JR. DICT. 33)	тыкиты-, тыкӣты-	
tekranpak	strong person	amsakaghtapigesnaghhaguq taana yuggaq tekranpaggaaguq ‘that little man there is a strong person’; tamaakut amsakaghtat palaqegpenaki tekranpaguut ‘don’t underestimate those who are small, they are strong’; cf. tegge-	тыкшанпак	
tekruqaq	lump or hard spot in flesh	cf. tegge-	тыкшуқақ	
telaananga	sail		тыля̄наңа	
telaananga-	to sail		тыля̄наңа-	
telaaypa	snare; trap	also used in Chukotka	тыля̄ӥпа	
telenwinanga	saw (cutting tool)	Chukotkan	тылынӱинаңа	
temae	torso; body; close relative; basic part of object	aghneghet puuneghmeggni temangit samantaqut meghmi ‘when whales surface for air, their bodies are under water’; qamiyem nalighneghqek ayemqughlutek naqam temkek pinightuk ‘part of a sled broke, but the body is good’	тымаы	
temeghnagh-	to try to cure illness through ritual		тымыӷнаӷ-	
temeghnaghta	ritual healer	ayumiq alignalghiit yuget temeghnaghtenguluki aaptaqiit ‘long ago, they would count on shamans as ritual healers’	тымыӷнаҳта	
temeghte-	to cut into the flesh when skinning a carcass		тымыҳты-	
temitenge-	to sympathize with a loved one who is ill or in trouble		тымитыңы-	
temkae	hummock; tussock	temketuqaq ‘hummocky ground’; quyngit temkenginaghqun pangalwaaghtut ‘the caribou are running around only on the ground that is all hummocks’	тымкаы	
temkak, temkaak	men's outer pants of sealskin with hair side out, worn over inner pants of reindeer skin	this is a dual; the singular would be temkaq or temkaq* (same as the name for the seal)	тымкак, тымкāк	
temkaq	old spotted seal (Phoca largha) or ring seal (Phoca hispada)		тымкақ	
temkasegaq	piece of sealskin	Chukotkan	тымкасыгақ	kjcren jn ythgbxmtq irehs
temkawaa	ball; mass	Chukotkan (R); questioned	тымкаӱā	
temli-	to sleepwalk; to talk in sleep	temliiq ‘walked in his sleep’	тымли-	
temlilleq	seam on the front shin part of a boot	Chukotkan (R)	тымлӣльық	
temngi	for no real or particular reason; any old way; without plan or forethought	particle; temngi laalightaagunga ‘I just dropped by for no particular reason’; temngi legan kakimakanga ‘she just sewed it up any old way’	тымңи	
temngingu-	to be nonsense; to be foolish		тымңиңу-	
temngitwha-	to act wastefully; to spread lies; to waste time		тымңитӱьа-	
temsiyaaghagh-	to smile faintly wanting to laugh but suppressing it	temsiyaaghaghtuq ‘he is smiling faintly’ / temsiyaaghaataa ‘he is smiling faintly at him’; temsiyaaghaatkaa ‘he is smiling faintly about it’	тымсия̄ӷаӷ-	
tenema	cause of something; beginning	nazighaghsiq aqlagham tenemenga ‘February is the beginning of the cold’; sukilpaam tenemenga taakwanteftuq naaygham gginaani ‘at that time auklets begin to be present on the face of the mountain’	тыныма	
tengaa-	to fly around	tengaaguq ‘it flew around’ /	тыңā-	
tengaasta	pilot		тыңāста	
tengae	pubic hair		тыңаы	
Tengagergen	god figure in Chukotkan stories	Ayumiq aapghaqaat angeghllalghii ighaleqetaaghllak aghtaghaam tunganganilnguq aatgha Tengagergen. … Whangkutanguq Tengagergem ulimaaqeftiinkut. ‘Long ago they used to speak of a huge star that appeared before dawn; its name was Tengagergen. … They’d say that Tengagergem created us.’ (UNGIPAGHAGH. 44)	Тыңагыргын	
tengayuk	decoration (as on drum) of long hairs from throat of reindeer or caribou		тыңаюк	
tenge-	to take off in flight; to fly (off)	tenguq ‘it took off’ / tengtaa ‘it (the wind) blew it away’; tengutaa ‘he took off with it (airplane) or with her (fellow traveler, passenger)’	тыңы-	
tengegkayuk	airplane	a Gambell (and Chukotkan) word; also plural, tengegkayuget, for one airplane; tengegkayuget tengut ‘the airplane(s) took off’; tengegkayuget nalugtut ‘the airplane(s) landed’; Weni tengegkayuklu kaataghsagutuq. Mail-engyagutukutlu utaqlighllagpenaamta. ‘And then the airplane started arriving more often. We began to get mail without having to wait for a long time.’ (SIVUQ. NANGAGH. 1:56); Sivulighmi nekeftelleghmi saama tengaastengi tengegkayuget, kiyaghsimaak maalghuk Amerikaghmi uyughakek Rayt. 'The first to build an airplane for sustained flight were two Americans, the Wright brothers.' (NATEN YUUK 18); = tengkayuk	тыңыхкаюк	
tengengaaghaq	young bird ready to fly		тыңыңāӷақ	
tengertaq	chilled puree of boiled fish, broth and seal oil		тыңыштақ	
tengghu-	enthusiastic	emotional root; tengghuyugtuq ‘he is enthusiastic’; tengghukaa ‘he is enthusiastic about it’; tengghunaghtuq ‘it makes one enthusiastic’	тыңӷу-	
tengghuniqe-	to have fun		тыңӷуниқы-	
tengilghaaghqe-	to make dust or debris fly around; to cause many birds to fly off	aghuliightek mallaq tengilghaaghqaghsi ‘stop, you all are making the dust fly around’; sukilpaq tamaa naghuyam tengelghaaghqaa ‘the sea gulls are making the auklets  fly off’	тыңилӷāҳқы-	
tengkayuk	airplane	a Savoonga word; also plural, tengkayuget, for one airplane; tengegkayuget tengut ‘the airplane(s) took off’; tengkayuget nalugtut ‘the airplane(s) landed’; = tengegkayuk	тыңкаюк	
tenglepegragh-	to tap		тыңлыпыграӷ-	
tenglug-	to punch with one's fist	tenglugaa ‘he punched him’ /	тыңлюг-	
tenglugtugh-	to knock on the door		тыңлюхтуӷ-	
tengneq	recluse; savage; lesser spirit	the spirit is rarely  seen, but does goes in anywhere (whereas a tughneghaq is said to only  go into clean houses)	тыңнық	lbrbq xtkjdtr\ lbrfhm
tengngaak	deep hollow sound such as distant thunder	… temngi tengngaagtaghllequnga nalighmeng lengaaghtaghllequnga piniqinghilkuma. ‘… just pointlessly I will be making hollow thundering sounds or I will be making ringing noises (“I am become as sounding brass, or a tinkling cymbal”) If I don’t have love.’ (1 Corinthians 13.1)	тыңьāк	
tengqalluk	windy, wet weather with water blown about from the sea		тыңқальюк	
tengug-	to box; to fight with fists	yugek tengugutuk ‘the two men are boxing’	тыңуг-	
tenguk	liver		тыңук	
tenguqe-	to strain (as when defecating or giving birth)		тыңуқы-	
tengutkalek	the very person that got something	tengutkalek naangusaqunaan salin neghigatuq ‘don’t finish it, the person (who made it) hasn’t eaten yet’; wiin ayvelek utaqateggu, enankin tengutkalgulghii ‘wait for the person who got the walrus, after all, he’s the one who got it’	тыңуткалык	
tengvi	wrongly; opposite	particle, apparently occuring only with certain (Yupik) endings: tengvimun ‘in the wrong direction, against the grain’: tengvimun amiiram melqwi qigughiit ‘they remove the hair from an animal hide by scraping against the grain’; tengvimun qikmim melqwa mesuunaa ‘he combed the dog's fur the wrong way’; also, tengvimteggun ‘in as much as we acted wrong socially’: Tengvimteggun, whangallu ilataghtekaagunga. Tengvimteggun aga ii-i qayughllak alingesluta qeleghluta. ‘In as much as we misbehaved, I too had joined in. We misbehaved and therefore they put fear into us, chastising us.’ (SIVUQ. NANGAGH. 1:20)	тыңви	
tenmaawi-	to become accustomed to something	tenmaawiiq ‘he's grown used to something ‘/ tenmaawitaa ‘he's grown used to it’; = tinmaawi-	тынмāӱи-	
tenpae	nailhead	tuquuqaq una tenpengituq ‘this nail has no head’; this is a direct nominalization of tenpe-	тынпаы	
tenpe-	to hit hard (not with the hand or fist); to crash into	tenpaa ‘he hit it hard’ / tenputaa ‘he hit it onto something’; tengegkayuget tenputut ‘the airplane crashed into something’	тынпы-	
tenuupa	silver fox (Vulpes fulva var.)	Chukotkan	тынӯпа	
tepaan	ice that has drifted ashore or has been blown against solid ice	see item 80 on list in Oozeva et al. 2004	тыпāн	
tepae	odor; smell; aroma	tepnga or tepanga ‘its smell’	тыпаы	pfgf[
tepaq	edible seashore life found on beach (such as a sea squirt; not an animal carcass)		тыпақ	
tepe-	to drift ashore; to wash ashore	tepuq or tepaa ‘it drifted ashore’ / Uupa elngaatall tepaa. ‘Sea peaches are being washed ashore in quantity.’ (SLI JR. DICT. 161)	тыпы-	
tepelluk	putrid smell; foul smell; stink; bad odor		тыпыльюк	lehyjq pfgf[
Tepetapetaghhaat	site northwest of Okikak Mtn. on St. Lawrence Is.	see Map 6 in Appendices	Тыпытапытаҳāт	
tepkegtaq	good aroma		тыпкыхтақ	leibcnsq. fhjvfnysq
tepluk	wild celery (Angelica lucida)	used as a medicinal herb 	тыпльюк	
tepnaghuq	anything that has been washed ashore; beached fossilized ivory	esnighqwaghlunga tepnaghungunga iqeghtaqegtapigtuq ‘I went beach combing and found a piece of beached fossilized ivory with good coloring’	тыпньаӷуқ	
Tepraagek	site on Akeftapak Bay on St. Lawrence Is.	see Map 4 in Appendices	Тыпшāгык	
tepraak	strange bad smell		тыпшāк	
teptaakrak	eulachon (Thaleichthys pacificus)		тыптāкшак	
teptaaqe-	to tie something with a string and a stick on which to wrap the end of the string back and forth to hold it in place		тыптāқы-	
teq	anus; bottom	Quutmeng awavaqaanlluteng teghhakun tuutkat, … ‘A short way from shore it [the ice floe] hit on the bottom [of the water] (i.e. ran aground), …’ (SIVUQ. NANGAGH. 2:122)	тық	
teqlighaq	the very last and lowest one; the very bottom	kayalqiiraaghullghiini teqlighagpenateng pimalghiit ‘in the competition, they did not place at very bottom the bottom’	тықльиӷақ	
tequq	urine	tequghpagnituq ‘it smells of urine’	тықуқ	
teraamae	drum; oil drum; tank	also dual, teraamek, for one drum; also used in Chukotka	тырāмаы	
terangiq	warm weather in winter	terangiqagu angyaghnaghlleqaa ‘when it gets warm (during winter), it will be good for boating’	тыраңиқ	
terateriiq	dunlin (Calidris alpina); rock sandpiper (Calidris ptilocnemis)		тыратырӣқ	
teregh-	to mark with a line; to make a line on something		тырыӷ-	
terelleq	line; boundary	Aghviqakun aagluni ayuquq terilleq. ‘The boundary (between Russia and the US) is just a matter of going over the International Date Line.’ (AANGHHAQ 142)	тырыльық	
tereq	mark; line; tatoo	Chukotkan; terghet ‘cheek tatoo(s)’	тырық	
terghii-	to touch slightly when shooting or throwing at something rather than gettting an exact hit; to graze	unangkani terghiiluku unguvaastaqaq nangteghluku tuqusimakanga ‘he finished off killing the seal that he had just grazed’	тырӷӣ-	
terqaq	board with a groove in it		тышқақ	
terqitaak	squeaky sound like fingers in wet hair or someone gritting his teeth		тышқитāк	
terugi-	to draw	terugiiq ‘he is drawing’; terugii ‘he is drawing it’ /	тыруги-	
terugista	illustrator		тыругиста	
tesakemna		look under sakemna	тысякымна	
tesamna		look under  saamna	тысямна	
teskana		look under  kaana	тыскана	
teskiwna		look under  kiiwna	тыскиӱна	
tespagna		look under  paagna	тыспагна	
tespamna		look under  paamna	тыспамна	
tespikna		look under  piikna	тыспикньа	
tesqagna		look under  qaagna	тысқагна	
tesqakemna		look under  qakemna	тысқакымна	
tesqamna		look under  qaamna	тысқамна	nfv dyenhb ;bkbof
tesqawna		look under  qaawma	тысқаӱна	
tetagh-	to mark at an exact point for cutting	pilalghiit aghveghmeng sivukluku tetaghteghluku ungughtelighluteng tetagheghqun makreghqughaqluku ‘the people butchering the whale  first marked exactly where to cut, and then cut the piece off with the help of the one’s pulling’	тытаӷ-	
teteghaq	marker (sharpened piece of ivory used to mark wood for cutting)	teteghaghaqluku unaghsighllak quupumakanga ‘he marked the big piece of wood with a sharp piece of ivory and he cut it’	тытыӷақ	
tetug-	to be reluctant to ask; to hesitate to ask; to be bashful	Apeghtughistesi tetugpenaki aaptaqiteki sangwat liigikenghinneghpesiki ‘don’t hesitate to ask to the schoolteacher if you don’t understand something; tetugtaatmineng sameng piighaghtiigalnguq ‘due to reluctance to ask for things, he doesn’t do things immediately’	тытуг-	
teve-	to go over a hill; to overflow	tevuq ‘he went over’; tevaa ‘he went over it’ / teftaa ‘he draped it over something’	тывы-	
tevegh-	to be stiff (of arm, leg, etc.)	ighunga teggusighngalghii qapragmun tevepigtuq ‘his leg is splinted, so it is stiff’	тывыӷ-	
Tevelquk	saddle between Yaghmelngak Mtn. and Olnooseenuk Mtn. on St. Lawrence Is.	see Map 4 in Appendices	Тывыльқук	
Tevelqum Naayghaa	mountain slightly to the east of Myghapowit Mtn. on St. Lawrence Is.	see Map 6 in Appendices	Тывыльқум Нāӥӷā	
Tevetleq	site on Akeftapak Bay on St. Lawrence Is.	see Map 4 in Appendices	Тывытльық	
tevigh-	to set (of sun or moon)	tevightuq ‘it set’ / Maaten ilangani iiwen siqineq tevighyaghtughaquq qemimeng agigsalghiimi kana neghllak esghaamakanga. ‘One day as the the sun was setting she peeked over a hill and saw a large village.’ (UNGIPAGHAGH. 158)	тывиӷ-	
teviitaq	youth who starts to “go over” the stretched gymnastic rope in competitions and is celebrated for this	tevyaaghsuwhaaghem quyasii teviitaq ‘one who is just starting to go over the ropes uses the celebration for happiness’	тывӣтақ	
Tevleghak	Tiflighak Bay on St. Lawrence Is.	see Map 7 in Appendices	Тывлыӷак	
Tevlighaq	site on the Itegran Is. side of Chechekuyem Strait in Chukotka	see Map 3 in Appendices	Тывлиӷақ	
tevlun	banded gunnel (Pholis fasciata)  or stippled gunnel (Rhodymenichthys dolichogaster) 	exact identification uncertain, might be either fish or both	тывлюн	
tevluq	rapids; steep gradient in a river	iqalluget tevlumi ghhataqaghluteng alpakayuget ‘fish would have to jump over the rapids and steep gradients to get through’; kiiwem ilangi tevlughtuqat ilangan tevlii uusqaghaqluteng ‘some rivers have a lot of rapids, and some of their gradients are really steep’	тывлуқ	
tevneq	one loop on a rope	Chukotkan (R)	тывнық	
Tevnga	portage route from Kange Camp (Kangii) across neck of land to south side of St. Lawrence Is.	see Map 4 in Appendices	Тывңа	
tevragh-	to hunt seals on ice	tevraghnaluni qakiqniqaqeftuq ‘he is planning on going seal-hunting’	тывраӷ-	
tevraq	hunter on the sea ice		тыврақ	
tevugha-	to overflow	qaltagni unillukek takuyaqminikek enmis tevughaaqeftuk ‘he left his bucket and when he came back for it, it was overflowing’; qagit sama qaasqameng tevughaluteng llighumaat ‘the waves down at the west beach are now flowing over the bank’	тывуӷа-	
tevyaghaq	moutain pass	igleghtat tevumaat tevyaghaq ‘the travelers went over the pass’	тывьяӷақ	
tiguyngae	wick adjuster for seal oil lamp; stick or antler piece used for spreading out an old garment as a doormat over snow at door of house		тигуӥңаы2	
tiig-	to peel a layer off of something; to remove outer garment	tiigtuq ‘he peeled off a layer from something, removed his outer garment’; tiigaa ‘he peeled a layer off of it, removed his (someone else's) outer garment’ / tiigutuq ‘he peeled off layers, removed layers of clothing’	тӣг-	
tiigghun	rope that holds rock stabilizing weight to the circumference belt of a the traditional dome-shaped house, the mangteghapik (q.v.)	variant tiigghuteneq	тӣгӷун	
tiighqe-	to remove outer garment because of getting hot	uksumi nemeng uyavani puqlayugngaaghmeng tiighqigatut ‘in the winter, when far away from home, they don’t remove the outer layer of their clothes, even if they are hot’	тӣҳқы-	
tiigmeraagh-	to wear thin, light clothing		тӣгмырāӷ-	
tiinta	tent	Ellngitneng kiyaghsaghqaaghtestaqiit, taawanginaq tiintameng, egllumeng, avlawa sangwaa, kagimkaq …. ‘They had them live on their own, with a tent, stove, flour, sugar, …’ (SIVUQ. NANGAGH. 2:60); Umegneghuluku tiintaluteng nayughiiqut. ‘During a snowstorm we’d watch over [the reindeer] using a tent. (SIVUQ. NANGAGH. 2:98)	тӣнта	
tiipelae	table	the dual, tiipelek, is used for one table; = tipela	тӣпылаы	
tiiwhte-	to turn and present a narrow profile in place of a broad profile	un’ga awavani telaanangat tiiwhsalghiimeng aviighutut talughtut ‘when the sailboat far out there turned and then presented a narrow profile, it couldn’t be seen any more’	тӣхӱты-	
tiiwri, tiiwrin	main pole in the traditional dome-shaped house, the mangteghapik (q.v.)		тӣӱри, тӣӱрин	
tikelae	block and tackle	Chukotkan (V&E); used in the dual, tikelek, for one such unit	тикылаы	nfkb
tilma	eagle	exact identification undetermined; also translated as ‘sea-eagle’ and ‘kite’	тилма	
tinmaawi-	to become accustomed to something	= tenmaawi-	тинмāӱи-	
tipelae	table	the dual, tipelek, is used for one table;  tipelegni ‘on the table’;  Tipelem qaayngani taawa aynganangak qipuqayugek. ‘On top of the table was a wind-up phonograph.’ (PANGEGH. 31); = tiipela	типылаы	
tiwlapa	dish of reindeer intestines that are boiled with blood and reindeer tallow	Chukotkan (R)	тиӱляпа	
tufliq	slipper	Chukotkan (R); tuflik ‘pair of slippers’	туфлиқ	
tugaasiq	crowbar	Chuktokan (R)	тугāсиқ	
tugaasiq, tugaan	ice pick (spud)		тугāсиқ, тугāн	
tugagh-	to use an ice pick;  chip ice with an ice pick	tugaghtuq ‘he used an ice pick’; tugaghaa ‘he used an icepick on it’ / = tugegh-	тугаӷ-	
tugaghtugh-	to chip repeatedly with an ice pick		тугаҳтуӷ-	
tugaq	ice pick (spud)	= tugeq	тугақ	
tugegh-1	to chip with an ice pick; to push on the ice pack breaking it up (of ocean current)	= tugagh-; iighwilngwaaq  tugaqwaa sigiqaa ‘the current is breaking the ice pack’	тугыӷ-1	
tugegh-2	to be too big to fit in	aangelghiimeng pikenguq tugeghyamikek ‘she got a bigger one when she got too big for them’	тугыӷ-2	
tugeghraasiq	makeshift ice pick		тугыӷрāсиқ	
tugeghyagte-	to be small and tight (of clothes)	kaamgegni mekelliighaniitem tugeghyagtaak ‘his boots are starting to be so tight, because they are getting smaller for him’	тугыӷьяхты-	
tugeq 	ice pick (spud)	= tugaq	тугық	
tugg	bang	the sound or noise children use in situations where "bang" would be used in English; = tum	тух	
tughneghaam ayaviigha	mushroom	literally ‘devil’s cane’	туӷныӷам аявӣӷа	
tughneghaam sigutanga	toadstool	literally 'devil's ear’; note that the same idiom used in Central Yup'ik Nunivak dialect where ‘toadstool’ is tuunram ciutii 	туӷныӷāм сигутаңа	
tughneghaq*	shaman's familiar spirit; devil; Satan	Pimakanga, “Alingegpenang.  Tughneghaanghitunga.  Yuguunga nunakun piyukayuk.” ‘She said to him, “Don’t be afraid. I am not a shamanic spirit. I am a human who can walk on earth.”’ (AYUM. UNGIP. IV:24); Ateghpegun aanesquqaqaput tughneghaat uglalghiineng yugneng. ‘In Your name we drove many devils out of people.’ (Matthew 7.22)	туӷныӷақ	
tughumgha-	to wrestle (with)	tughumghaaq ‘he is wrestling’; tughumghaa ‘he is wrestling with him’ / tughumghatuk ‘they2 are wrestling’; tughumghasta ‘a wrestler’	туӷумӷа-	
tughwaagh-	to get nearer	igaghyaghvik tughwaaghtuq ‘school time is getting near’; nunavaget tughwaaghluki sikukun ayakitut ‘they got near a herd of walrus but were blocked by the ice’	туӷӱāӷ-	
tugilleq	place where someone has used an ice pick		тугильық	
tugmaghtisiq	funeral	Chukotkan (R)	тугмаҳтисиқ	
tugmagte-	to store away for later use; to kill (him) and bury or conceal the body	tugmagtuq ‘he stored something away’; tugmagtaa ‘he stored it away’ /	тугмахты-	
tugu-	to take with the hand; to grab; to pick up; to take as a wife	tugaa ‘he took it’ / tugutuq ‘he took something’; tugiiguq ‘he took something he shouldn't have taken’; tugutuk or tugututuk ‘they got married’	тугу-	
tugukligh- 	to take in (orphan, guest); to grab onto something to keep from falling	tuguklighaa ‘he took him in; he grabbed onto it’ /	тугукльиӷ-	
tugulagh-	to take continually or repeatedly	tugulaghaa ‘he kept taking it’ /	тугуляӷ-	
tugulaghvike-	to take things from (him)	tugulaghvikaa ‘he took things from her’	тугуляӷвикы-	
tugulegh-	to molest sexually; to grope (sexually)		тугулыӷ-	
tugulghaagh-	to wrestle; to hug	tugulghaaghtuq ‘he is wrestling with someone’; tugulghaaghaa ‘he is wrestling with him’ /	тугулӷāӷ-	
tugulghute-	to fight; handle (him) roughly		тугулӷуты-	
tugumavik	handle; bail (arched handle of bucket, pot, etc.)		тугумавик	
tugumiighun	valued item taken by bride when she moves in with her inlaws; dowry		тугумӣӷун	
tugumiiq	thing held in the hand		тугумӣқ	
tugumiiqe-	to hold in the hand or hands; to be fastened to an ice cake (of boat); to take with one	Aghnam aqeftaghaaghegni tugumiiqlukek estugaghtuq. ‘Taking her purse with her, the woman went to the store.’ (SLI JR. DICT. 31)	тугумӣқы-	
tugun	tusk; ivory	tugutetuqaq ‘one with big tusks’; Enraq ilangita tugutangi ayveghem mengqutun uulqaghtaaghaqegkangit. ‘However others would turn walrus tusks inside out with a popping noise.’ (UNGIPAGHAGH. 152)	тугун	
tuguneq	handful; fistful; pinch of something	tugungha taghyum ‘a pinch of salt’	тугунық	
tuguniigh-	to handle roughly; to grapple with; to act on in order to kill (of a shaman)		тугунӣӷ-	
tugusnaq	one who takes other peoples belongings without their knowledge	tugusnalghiit aneghneghsigatut, ilateng qivghuliiqiit ‘those who take other peoples things without their knowledge don’t end up well; they just make their families feel bad’	тугуснақ	
tugutaq	pot holder; handle		тугутақ	
tugutelleq	winnings; prize	Chukotkan (V&E)	тугутыльық	dsbuhsi, ghbp
