rugell	possibly	particle; aamna nuugllaguniiqaat rugell unangsaallequt ‘they say that there are lots of seals in the ocean on the other side of the mountains, and so they would possibly catch a lot there’; rugell kaaskuni atuqiinaghnakek ‘he could possibly be able to use it when he arrives’	ругыль	
ruwelam	for the best	particle; puwelam mughutegpenang, luuraq iikulleqaaten ‘for the best, don’t go hunting, the ice might break off (while you’re out there)’	руӱылям	
saa	I don't know; it doesn't register in my mind; never mind	particle; this exclamation is often pronounced with vowel as in English "hat"; = saami	ся̄	
saama	also; too; furthermore; moreover	particle; joins clauses only, not nouns or noun phrases; pinaqenghitut agavek saama anuqliqanga they aren't going out over there and furthermore the wind is picking up; cf. ama1	ся̄ма	
saami	I don't know; it doesn't register in my mind	particle; often pronounced with a rising and then falling intonation and with the initial syllable prolonged; = saa	ся̄мӣ	
salin	still; not yet	particle; salin aviitaqaa? ‘is he still not here?’; salin mekestaaghhaalunga tawansaghtunga ‘when I was still small I was there’; angyat salin aviitutaqut ‘the boats are still gone’; kaasigataat? ‘have they arrived?’ -- salin ‘not yet’	сялин	
sang-ngan	poor thing!	particle; used when one is feeling sorry for another; pronounced with ng geminated; Aghnam pimakanga, "Amaghluten, aglaallaken."  Aghnaghaam akisimakanga, "Whangamneng aglaghllequnga." Aghnam pimakanga, "Sang-ngan, naagllequten." ‘“Carrying you on the back, let me take you over.” The girl answered, “I shall go on my own.” The woman replied, “Poor thing, you will trip and fall.”’ (UNGAZ. UNGIP. 70)	сяң-ңан	
sangan	why?	particle; this is an inflected form (with the alternative consequential mood)  of the base sa- 'to do what', so that it literally mean 'because of what?'; sangan taginanighsin? why don't you come?, when the cause is presumed not necessarily to lie directly with the person addressed; other forms exist for when the cause is presumed to lie with the subject of an intransitive verb or the object of a transitive verb; for example: sangavek taginanghisin? why didn't you come? (when the cause is presumed to lie with the person addressed); sangama kayusinghisinga? ‘why didn’t you help me?’(see grammar book, Jacobson 2001)	сяңан	
sapiglleghhiistun	for no reason at all; purposelessly; unexpectedly	particle; mekelghiighhaam sapiglleghhiistun siingaa naghaalgutni ‘the little boy pushed his playmate for no reason at all’	сяпихльыҳӣстун	
saqrugta	how nice!; congratulations!	exclamatory particle; saqrugta una ‘good for you!’	сяқшухта	
saqrugtatuq	oh dear!	exclamatory particle; Mekelghiiq iitghumalghii amik naafqevzighluku. Nanevgaam pimakanga, "Iik saqrugtatuq taana!" ‘The boy went in almost breaking the door in the proscess. The old man said, “Gee whillikers, that boy!”’ (UNGIPAGHAGH. 68)	сяқшухтатуқ	
saqugmun	diagonally	particle	сяқугмун	
satun	somehow; sometimes	adverbial particle; unangkii kaleveghllaget satun naqam ilangani pugleghaqluteng ‘the seals he catches sink most of the time but somehow some of them surface sometimes’	сятун	
seghleghhalek	oh how exciting!; what a surprise!; oh, how grateful I am!; oh, how awful!	exclamatory particle	сыӷлыҳалык	
seghletun	badly; wrong; carelessly or stupidly; poorly	particle; seghletun ayuquq ‘it is poor, not good’; seghletun kiyaghtaquq ‘he lives poorly’	сыӷлытун	
sighyak	ice fog; fog-like condition from tiny snow or ice particles suspended in the air		сиӷьяк	
siingen, siingenllu	still; nevertheless; only; already	particle; Siingenllu ivenruun allgelghii. ‘By this time the outboard motor had made it’s appearance.’ (SIVUQ. NANGAGH. 2:170); Iitek naangan akuqaghnaqumayaqanga. Siingenllu aga kalevuq. ‘Her mother did try to grab her. Nevertheless she sank.’ (KIILUUQ 5)	сӣңын, сӣңынлью	
siipngaan	in abundance; enough to meet the need	particle; qamughtekaghqaq quyngiq ulimaghtumakangant repall siipngaan ‘they domesticated reindeer as draft animals so much that they had an adundance’; siipngaan manilgukuvek tunaghhnakevnga ‘if you have enough eggs would you give me some’; siipngaan yaayasiiq ‘he is into mischief more than enough’; Akitulleghpigaat saam $60-mun kaatqaghlluteng. Qenghaghtut tamaakut entaqun $100 siipngaan wallu $75. ‘The highest price was in the $60 range. Blue fox [pelts] went as high as $100, or $75.’ (SIVUQ. NANGAGH. 2:174)	сӣпңāн	
sinit	personally; independently; alone	particle; ; ellnga sinit kiyaghneghwaaquq (kiyaghtaquq) ‘he lives alone’; ellngan sinitkesimaa uqigtuqaq qepghaqaq ‘he personally worked on a heavy (hard) task’	синит	
sitiiwen	with certainty; as compensation	particle	ситӣӱын	
sivukun	at first	particle	сивукун	cyfxfkf
sukaghhalek	so fast!	exclamatory particle	сюкаҳалык	
suna1, sunami	suddenly; unexpectedly	particle; iiskughtaqaghut kaatelgheghqaa sunami taana aliighwaaghta aagken ‘we were watching for his arrival when suddenly we saw him coming from the other direction’; Aghnaghaghhaq mengteghami iitughumalmaluku suna iitghaghsimalghii qawaamsighaq. ‘When the little girl was inside the house, unexepectedly a little birdie suddenly came in.’ (AANGHHAQ 29)	сюна1, сюнами	
sunanguq	I hope so	particle	сюнаңуқ	
taagken	from there; and then; then; so; consequently	particle; Kaalluni, iitghumalghii. Iteghyalghiimi unangumalghii. Taagken yugem nuliini tuqluumakanga, "Neghsaq taawa!" ‘He arrived and came in. When he came evidentally he’d caught a seal. And then the man called to his wife, “I got a seal!”’ (UNGIPAGHAGH. 9)	тāхкын	pfntv. gjnjv\ njulf
taameng	no wonder!; so that's why!	particle; aghulaqnaluni pimaaqa, taameng kagpagllak he was thinking of leaving, no wonder he was really packing; tufighnalukek igaqisigka pimaaqegkek taameng qiliiqnilikek he was thinking of buying my camera, no wonder he said he liked it’	тāмың	
taawa	here it is!; there it is!; it's ready!	particle; also used to signal a shift in topic	тāӱа	
taawanginaq	but; and yet; only; however	particle; Nanghiiqunalunga maalghugulutek. Taawanginaq uka tumemi mayughyaghqaq uusqalghii. ‘I’m thinking of taking both of you. But, along the way there is a very high obstacle’ (SULUWET 42)	тāӱаңинақ	
tagimun	toward here; coming this way; coming home	adverbial particle; Tagimun qikmiik sukeralaataghtut. ‘Coming home their dogs ran faster.’ (UNKUS. 15)	тагимун	
tagtalmi	later on	adverbial particle; Enkaam tagtalmi tawaten pangeghhnaqut Sulugenkut. ‘And later Suluk and family were going to visit Chukotka.’ (SIVUQ. NANGAGH. 3:108)	тахталми	
takelmun	lengthwise	particle	такылмун	
taklaghruketun	straight	adverbial particle	такльяӷрукытун	
talwa	even; not even; yet; in addition	particle; paaghqituq, talwa naagu qikmighhaq no creature is there not even a puppy; taayughqelluni talwa unisimii ilangi aatkani he was leaving in such a hurry that he even left behind some of his clothing; aghulaqumalghiillu talwa esghanghitaqa he had already left and I didn't even get to see him’; Talwa kitum alngunak kenelghutak kumaghllukek sagneghmun asingiinnaanghitaak. ‘No one at all lights a lamp and puts it underneath a vessel.’ (Matthew 5.15); Atagpesi liisimakaa aklukegkaghsi, talwa aaptestegpenasi. ‘Your Father knws your needs, even though you don’t ask him.’ (Matthew 6.8)	талӱа	
tanem	finally; once again	particle; with the implication of a good outcome despite conditions; usually used with the postbase -laatagh-, ‘to V again, to V anyway’,on the verb; tanem aliighlaataghaa ‘once again it has cleared up’; tanem aviiteghllagluni kaatataghaghlaataghtuq ‘finally, after being away for so long, he returned’	таным	cyjdf\ jgznm
tanemlleqa	and then again	particle	танымльықа	
tanemwha	then also	particle	танымӱьа	
tanqighhiinaghqun	monthly	particle; Chukotkan (R); ellnga tanqighhiinaghqun aglaghaquq nunaghllagmun ‘he goes to town monthly’	танқиҳӣнаҳқун	t;tvtczxyj
tavet	starboard (right side of boat)	adverbial particle; see also put	тавыт	
tawaten	like that; that way	particle	таӱатын	
tawatengwaaq	very much that way	particle	таӱатыңӱāқ	
tawatenta	fine like that	particle; an expression of approval	таӱатынта	
tawatestaghhiinaq	like that all the time	particle	таӱатыстаҳӣнақ	
tefaay		particle; an expression made at the end of a story, said to represent the sound of spitting, though this act need not accompany the expression; Qamagtuq, tefaay! 'It's done, tefaay!'	тыфāӥ	
tefli	food particles, stains, etc., around one's mouth; crud around the mouth		тыфльи	
tegtaan	working together	particle; tegtaan angyateng sayugteghaqeftiit ‘it appears that they are all together pulling their boat’	тыхтāн	
temngi	for no real or particular reason; any old way; without plan or forethought	particle; temngi laalightaagunga ‘I just dropped by for no particular reason’; temngi legan kakimakanga ‘she just sewed it up any old way’	тымңи	
tengvi	wrongly; opposite	particle, apparently occuring only with certain (Yupik) endings: tengvimun ‘in the wrong direction, against the grain’: tengvimun amiiram melqwi qigughiit ‘they remove the hair from an animal hide by scraping against the grain’; tengvimun qikmim melqwa mesuunaa ‘he combed the dog's fur the wrong way’; also, tengvimteggun ‘in as much as we acted wrong socially’: Tengvimteggun, whangallu ilataghtekaagunga. Tengvimteggun aga ii-i qayughllak alingesluta qeleghluta. ‘In as much as we misbehaved, I too had joined in. We misbehaved and therefore they put fear into us, chastising us.’ (SIVUQ. NANGAGH. 1:20)	тыңви	
tumangani	on the way	particle; literal or figurative meaning; Taagken igleghsimalghii. Tumangani tagitugisimakanga. 'Then he went. On the way the fog lifted.' (UNGIPAGHAGH. 27); Tumangani unugyatni eslami aghuliighlaataghtuq. 'On the way when night came upon him he stopped outdoors.' (UNGAZ. UNGIP. 16)	тумаңани	
tusigatun	comically	particle	тусигатун	
uggiiy	sigh of tiredness or frustration	exclamatory particle	ухӣӥ	
ugumi	how annoying!	exclamatory particle	угуми	
uguminaghhalek	how annoying!	exclamatory particle	угуминаҳалык	
uguminaqruggalek	how hateful!; how discouraging!	exclamatory particle	угуминақшухалык	
ugumiqrutun	in a disgusting way	Chukotkan (R); particle	угумикшутун	ghjnbdyj
uksaaq	autumn; fall season	uksaaq as a particle: ‘last autumn’	укся̄қ	
uksaaqun	next autumn	particle	укся̄қун	
uksuq	winter; year; last winter	uksumi ‘in the winter’; uksulqusiq ‘all winter’; uksuq as a particle, ‘last winter’	уксюқ	
uksuqun	next winter	particle	уксюқун	
ukughsi, ukughsiiy	hey you (plural)!	vocative particle; look under una	укуҳси, укуҳсӣӥ	
ukukuk	ouch!	exclamatory particle	укукук	fq-fq
ulmigmun	in the opposite direction	adverbial particle	улмигмун	
unaami	tomorrow; the next day	adverbial particle: esghaghlleqamken unaami ‘I’ll see you tomorrow’; can take a limited range of inflection: Nulqaviighutkegpenaan unaamilleghqaq, qayughllak unaamim seghleliighi itagnaghyaghqaagut tawavek aghneghmun. ‘Don’t worry [today] about what will happen tomorrow, because tomorrow’s troubles are enough for that day.’ (Matthew 6.34)	унāми	
unaaq	morning	as a particle: ‘this morning’; unaalqusiq ‘all morning’	унāқ	
unuk	night; last night	unuwaa? ‘is it night?’; unuk as a particle: ‘last night’	унук	
unukun	tonight; when night comes; during the coming night	adverbial particle	унукун	
upelen	deliberately; this way; not the other way; purposely	Chukotkan; particle	упылын	
upenghaq	spring (season); last spring	as a particle, ‘last spring’	упынӷақ	
upenghaqun, upenghaqu	next spring	particle	упынӷақун, упынӷақу	
upupeng	might as well	particle; meghnughllaguunga, upupeng wiin taaqaghhnaqunga qepghaneghmeng ‘I'm very tired, I might as well quit for a while’; Maantekumtung tuqulleqiinkung. Upupeng qayangllaghlutung aghulaqeltung. ‘If we stay here, they will kill us, we might as well make a kayak and leave.’ (UNGIPAGHAGH. 35)	упупың	
uramra 	while awake	particle; qavaalungallu esghaamazikun nalighmeng uramra ‘did I see it in my sleep or was it real’	урамра	
urang	very much	adverbial particle	ураң	
uteghmun	homeward; backward; returning; on the contrary	adverbial particle; uteghmun tagikuvek ‘when you return’	утыӷмун	
uugg		particle; used with reference to something dirty	ӯх	
uuhuk	go!; start!	exclamatory particle; = guhuk; the initial long vowel is often lengthened even further	ӯьук	
uuhuuk		exclamatory particle said when one is about to lift a heavy object	ӯьӯк	
uuk	oops!; watch out!; oh dear!	particle; = huk; uukaku	ӯк	
uulmun	backward; toward the rear	particle; cf. uteghte-	ӯлмун	
uunmek	including; and also	conjunctive particle; laalighfikaghtaqsaqumegteggu aghnaq ilangan, uunmek uyughaan the woman's relatives should come to visit her, especially her sister; talwa kiigmi whani inghuyaqaghpenaamta, uunmek elpek inghuyaghyuneghtuqaten we didn't even go berry picking this summer, not even you who likes to go berry picking	ӯнмык	
uuvganeng	the same from the beginning; always (with reference to the past)	adverbial particle; uuvganeng ima liisimakegkaqaghput natekeruugngalleq ‘from the beginning we knew that something was wrong’; uuvganeng ima aghnaghaghhaaluni ineqsunaghtuq ‘she has been very pretty since she was a little girl’; uuvganeng aghnaq kakiyuuq ‘the woman has always been a good sewer’	ӯвганың	
uyuq	hey you!	vocative particle; look under una	уюқ	
uzimun	in a circle; circumferentially; all around	adverbial particle; qukaa aangqam igaqraghllaguuq uzimun ‘the middle of the ball has decorations all around it’	узимун	
walenkequn	thank you	Chukotkan; exclamatory particle	ӱалынкықун	
walenqwekqun	at least	particle; walenqwekqun tuunlughaa ‘at least he gave him a little piece’	ӱалынқӱыкқун	
wallu	or maybe	conjunctive particle; Natungutanga puygaaqa unangwaa wallu iignangwaallu. ‘I forgot which one; it could be this one or it could be that one.’ (SLI JR. DICT. 175); cf. walluumllu	ӱалью	
walluumllu	or maybe	conjunctive particle; Agaankut nagaqughaqanka Saghumigenkugnguq Naaghuluunkuk avaqutaqiit walluumllu naagket maalghuk. ‘I heard about Agaq and his siblings that they were the sons of Saghumik and Naaghuluq, but possiby with two different mothers.’ (SIVUQ. NANGHAGH. 3:9)	ӱалью̄млью	
waniwanllu, waniwanngam	not at all	particle	ӱаниӱанлью, ӱаниӱанңам	
wanlegi	more than ever	particle; anglimaaten ‘wanlegi you have grown more than ever!’; wanlegi anigu ughugllagaa ‘more than ever now the snow is melting’; Ugingan wanlegi nuliini qiitghumakanga. ‘Her husband beat his wife all the more.’ (UNGIPAGHAGH. 9)	ӱанлыги	
wanlegingam	and yet all the more	particle	ӱанлыгиңам	
waran	at least	particle; waran tuunaghtinga ‘at least give me some’; waran eslalluwiitaghtaqsaqumi ‘at least it should stop raining once in a while’; waran siqinghuughtaghtaqsaqumi ‘at least the sun should come out once in a while’; Waranwha avaqutaqelleqamtek. ‘At least then, I’ll have you two as my children.’ (UNGIPAGHAGH. 36)	ӱаран	
wasaq	as I told you (in contrast to what you expected)	particle; wasaq piiqamken esgha eslallugughhnaqniluku ‘you see I told you that it would rain’; wasaq taginaqenghinniiqan, tagiiq ‘you thought he wasn't coming, but he came’; wasaq kukriqniiquten ighaghyami, naamigteqrugan pinitun ‘you said you were having a hard time in school, but you completed it well’	ӱасяқ	
wasi	as it turns out	particle; wasi tagiightaquq panigan tagistaa ‘she never came before but her daughter made her come over’; wasi piyugmeng meghtaqaghaquq ullghitalguluni, maaten ullghitiighulluni piyugmeng meghtaghllak ‘he never went to get water by walking when he had a three-wheeler, but now since he doesn't have his three-wheeler anymore he gets water by walking’	ӱаси	
wasiwa	as usual	particle; wasiwa uksuqun aqlaghaghllak ‘as usual it will be so cold this winter’; wasiwa meeting-elghiit taaqneghllugllaget ‘as usual the meeting won't end for a long time’	ӱасиӱа	
wata	more; furthermore	particle; wata tuuninga ‘give me more!’; wata anuqliimakanga ‘it has gotten more windy’; wata pituuq tawa ‘it has grown more’; piitesiighaat wata nagughllagumaat ‘the flowers have grown more’; kiigyaqminigu wata puqlaghtaa ‘it has become warmer now that summer is here’	ӱата	
wataghllak	much more; be sure and act	particle;  wataghllak tagilghaasi ‘be sure and come!’	ӱатаҳльяк	
wataqaaghaq	a little more	particle	ӱатақāӷақ	
weni	come on; go ahead; better do it	particle; used to encourage action lest an opportunity be lost; weni enta ketelta amsanaaluku ‘come on let's go out in the sea while it is still calm’; egmiinaq weni, kingunnaqiinkut church-mun ‘hurry up, we're going to be late for church’; weni taayughqi tengegkayuget nuughtughlleqaten ‘better hurry up, you might miss the plane’	ӱыни	
weninquq	not in the least	particle; weninquq tugulleqamken ‘I wouldn't in the least care to marry you!’	ӱынинқуқ	
weniqruk	I should say not!	particle	ӱыниқшук	
wetku	not until; only when	particle; wetku unaami igaghyaghllequnga ‘I won't go to school until tomorrow’; wetku atazi kaaskan neghellequkut ‘we'll eat when your father arrives and not until then’; piinliitanga wetku movie-m atuumaan liigikaqa esghaqaqeftaqa ‘not until the first part of the movie had been shown did I realize that I'd already seen it’; 	ӱытку	
whaa	used with interrogative verbs to intensify the questioning	particle	ӱьā	
whaa maaten	just now; right now	particle	хӱа мāтын	djn ntgthm. d lfyysq vjvtyn
whaawha	at least; better than nothing; again and again	particle; whaawha tuunaaten mekestaaghhaaghngaan qinunaghqegpenangam ‘at least he has given you some even though it is only a little, so quit fussing’; whaawha tuunaqaaten avangiteghngaaghmi ‘at least she gives you something even if she doesn't have much’; whaawha latamaaqaaten qepghaghllagmini ‘at least she writes to you even if she is busy’; whaawha iteghtuq ‘she keeps coming in’; aghnelqusiq tuqlughraghtuq, whaawha tuqlughiiq ‘all day long he kept calling -- he called again and again’	ӱьāӱьа	
whani	right here	particle; whaantuq ‘it is here’	ӱьани	djn pltcm
whanikun	later on; in the evening	adverbial particle	ӱьаникун	
whanistaaghhaq*	immediately	particle	ӱьанистāҳақ	
whaten	like this; this way	adverbial particle	ӱьатын	
wiin	not yet; not now; still (not changing yet)	particle; wiin pinaanghitunga ‘I will not go yet’; wiin aanefqaavek ‘don't leave yet’; wiin aatefqaayek ayapghaataghken ‘don't put on your mittens yet’; Mekelghiighhaam nayaggani pimakanga “Wiin maani ataasimeng qavaaltung.” ‘The boy told his sister, “Let’s sleep here one more night still.”’ (UNGIPAGHAGH. 35)	ӱӣн	
wiinqun	wait and see; not yet	particle	ӱӣнқун	
wiintaku, wiintakun	not yet; wait	particle	ӱӣнтаку, ӱӣнтакун	
yaghlegi	instead; but; yet; contrary to expectation	particle; Ukamangaan araghtuq, "Kayngengunghitunga, aghnaghhaguunga!" Yaghlegi mulaaghtuq kayngestun. ‘Ukamangaan cried out, “I am not a bear, I am a girl.” Yet she roared like a bear.’ (UNGIPAGHAGH. 4); = yeghlegi	яӷлыги	
yaghlegillu	also no; on the contrary	particle	яӷлыгилью	
yataang	ready; prepared; equipped	particle; yataang ayuqunga ‘I am ready’	ятāң	
yayuugg	should go well; good luck	particle; kina kayalqiinaqelleqa, yayuug! ‘I wonder who will win, good luck!’	яӥӯх	
yaywaaseng	safely	particle; Tawaten qamaglluta yaywaaseng uuglleghaatukut quutmun. ‘And we all got safely up onto the shore.’ (Acts 27.44)	яӥӱāсың	
yeghlegi	instead; but; yet; contrary to expectation	particle; yeghlegi alla tagitaa ‘instead he brought something else’; = yaghlegi	ӥыӷлыги	
yeghrat	too much (even for them to do); very much	particle; Tamaani laluramkem neqanga piyaqnalghii, taaghtami yeghrat. ‘At that time white man’s food was hard to come by, hardeven for the doctor.’ (SIVUQ. NANGAGH. 3:106); Kiyang aatghet yeghrat taakeghllalghlit takelliluki ateliitkayugiit. ‘Sometimes the names would be so long even for them that they give them shorter versions of them.’ (SIVUQ. NANGAGH. 3:184); "Wetku quyngighsi avegluku tagivaqufsigu taawa unguvaghlleqaqa." Pimakangat, "Yeghrat tawaatesigatut alignaghngaaghmeng!" ‘“Only if you give me half the reindeer, then I’ll bring it back to life.” They told him, “That’s too much to do, even for shamans.”’ (UNGIPAGHAGH. 103); 	ӥыӷрат	
yeqay	let's do it	particle; Tawaten kiyaghteghngaagmek anipam meteghlluk pimakanga, "Yeqay igaqraghwaaghuteltung, pinighnaghsaateltung .” ‘As they were living like that the owl said to the raven, “Let’s go ahead and decorate each other, make each other nice.” ‘ (SIVUQ. NANGAGH. 3:222)	ӥықаӥ	
yeqayngan	not again	particle	ӥықаӥңан	
Yupigestun	in the Yupik language	adverbial particle 	Юпигыстун	
